Rotation Angle (deg),# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
0.0,1855.0,1299.0,577.0,0.9688041594454073,0.89451003074646,2.1718430519104004,0.007287502288818359,0.0003762245178222656,1.0
15.0,1855.0,1443.0,489.0,0.9529652351738241,0.885918378829956,0.723853349685669,0.008614540100097656,0.0003497600555419922,1.0
30.0,1855.0,1416.0,489.0,0.9427402862985685,0.8716108798980713,0.8531184196472168,0.008244752883911133,0.00034737586975097656,1.0
45.0,1855.0,1430.0,488.0,0.9487704918032787,0.8481342792510986,0.88311767578125,0.008084535598754883,0.0003826618194580078,1.0
60.0,1855.0,1424.0,494.0,0.9554655870445344,0.8629906177520752,0.8526060581207275,0.00850057601928711,0.0004146099090576172,1.0
75.0,1855.0,1432.0,510.0,0.9294117647058824,0.8637421131134033,0.7171227931976318,0.007268190383911133,0.0003905296325683594,1.0
90.0,1855.0,1301.0,558.0,0.96415770609319,0.8793642520904541,0.5377542972564697,0.008610248565673828,0.0004029273986816406,1.0
105.0,1855.0,1478.0,507.0,0.9546351084812623,0.878986120223999,0.706700325012207,0.008556127548217773,0.0003399848937988281,1.0
120.0,1855.0,1403.0,499.0,0.9418837675350702,0.8659796714782715,0.8161647319793701,0.008913040161132812,0.00040149688720703125,1.0
135.0,1855.0,1454.0,488.0,0.9528688524590164,0.8769233226776123,0.8924081325531006,0.0080108642578125,0.0003509521484375,1.0
150.0,1855.0,1441.0,505.0,0.9623762376237623,0.8655025959014893,0.8114526271820068,0.007646083831787109,0.0003154277801513672,1.0
165.0,1855.0,1408.0,499.0,0.9338677354709419,0.8788349628448486,0.7137293815612793,0.007727384567260742,0.0003409385681152344,1.0
180.0,1855.0,1295.0,542.0,0.9649446494464945,0.8811690807342529,0.5525045394897461,0.007580757141113281,0.00030684471130371094,1.0
,,,,,,,,,
Scale Difference,# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
1.0,1855,1299,577,0.9688041594454073,0.8700807094573975,0.5371677875518799,0.006899595260620117,0.0003974437713623047,1
1.5,1855,3807,544,0.9154411764705882,0.866647481918335,1.491532325744629,0.02736639976501465,0.00035834312438964844,1
2.0,1855,7442,606,0.8745874587458746,0.860539436340332,4.2297985553741455,0.040389299392700195,0.0003821849822998047,1
2.5,1855,2701,572,0.9283216783216783,0.8588109016418457,1.8623158931732178,0.016131877899169922,0.0005049705505371094,1
3.0,1855,3932,520,0.925,0.8448135852813721,2.7348785400390625,0.020372629165649414,0.00035643577575683594,1
3.5,1855,5400,549,0.8834244080145719,0.8620145320892334,4.364211559295654,0.03116893768310547,0.0003876686096191406,1
4.0,1855,7429,589,0.8760611205432938,0.8466205596923828,5.335809707641602,0.041970014572143555,0.00041747093200683594,1
4.5,1855,2153,542,0.9261992619926199,0.8601052761077881,4.336905002593994,0.012998819351196289,0.00039196014404296875,1
5.0,1855,2752,577,0.9168110918544194,0.8455595970153809,5.253825664520264,0.0160369873046875,0.0004703998565673828,1
