Rotation Angle (deg),# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
0.0,398.0,445.0,92.0,0.6413043478260869,0.037592172622680664,0.08061504364013672,0.0007581710815429688,0.0005893707275390625,1.0
15.0,398.0,489.0,77.0,0.5844155844155844,0.03934788703918457,0.1454918384552002,0.0008270740509033203,0.0006566047668457031,1.0
30.0,398.0,471.0,65.0,0.5538461538461539,0.04522967338562012,0.19425725936889648,0.0007936954498291016,0.0007913112640380859,1.0
45.0,398.0,469.0,67.0,0.5522388059701493,0.03804302215576172,0.2003474235534668,0.0007159709930419922,0.0007352828979492188,1.0
60.0,398.0,460.0,69.0,0.5652173913043478,0.04026150703430176,0.206434965133667,0.0006945133209228516,0.0006945133209228516,1.0
75.0,398.0,481.0,72.0,0.5833333333333334,0.03949141502380371,0.14440655708312988,0.0007805824279785156,0.0006561279296875,1.0
90.0,398.0,441.0,94.0,0.648936170212766,0.04207968711853027,0.07111048698425293,0.0017771720886230469,0.0005979537963867188,1.0
105.0,398.0,477.0,74.0,0.581081081081081,0.039133310317993164,0.14877557754516602,0.0007600784301757812,0.0007321834564208984,1.0
120.0,398.0,470.0,66.0,0.5454545454545454,0.04082846641540527,0.17743659019470215,0.0007557868957519531,0.0008208751678466797,1.0
135.0,398.0,491.0,70.0,0.5571428571428572,0.03876018524169922,0.19477057456970215,0.0007681846618652344,0.0007691383361816406,1.0
150.0,398.0,495.0,66.0,0.5757575757575758,0.03978705406188965,0.17691683769226074,0.0007512569427490234,0.0006868839263916016,1.0
165.0,398.0,485.0,72.0,0.5,0.04037308692932129,0.1274731159210205,0.0007662773132324219,0.0011222362518310547,1.0
180.0,398.0,465.0,101.0,0.6336633663366337,0.03988909721374512,0.08893537521362305,0.0007264614105224609,0.0005431175231933594,1.0
,,,,,,,,,
Scale Difference,# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
1.0,398,445,92,0.6413043478260869,0.04074692726135254,0.07529449462890625,0.0008499622344970703,0.0006768703460693359,1
1.5,398,1883,166,0.3132530120481928,0.03922867774963379,0.19217705726623535,0.003033876419067383,0.004762887954711914,1
2.0,398,3278,189,0.26455026455026454,0.039665937423706055,0.3649899959564209,0.004839181900024414,0.009384393692016602,1
2.5,398,4335,187,0.23529411764705882,0.03920102119445801,0.5607781410217285,0.00703883171081543,0.016655683517456055,1
3.0,398,4685,202,0.24752475247524752,0.03932666778564453,0.7649037837982178,0.006706714630126953,0.014284133911132812,1
3.5,398,4632,211,0.22274881516587677,0.03704428672790527,1.0325062274932861,0.006290912628173828,0.01920318603515625,1
4.0,398,4573,185,0.20540540540540542,0.03673720359802246,1.4005622863769531,0.006201267242431641,0.020169496536254883,1
4.5,398,4605,202,0.23267326732673269,0.037893056869506836,1.7410051822662354,0.006649971008300781,0.019173860549926758,1
5.0,398,4561,196,0.23979591836734693,0.037035226821899414,2.2232322692871094,0.006148576736450195,0.01601862907409668,1
