Rotation Angle (deg),# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
0.0,2645.0,1773.0,791.0,0.8950695322376738,0.6500325202941895,0.3140604496002197,0.008264303207397461,0.0004913806915283203,1.0
15.0,2645.0,1940.0,622.0,0.8569131832797428,0.6641693115234375,0.613384485244751,0.00861501693725586,0.0004360675811767578,1.0
30.0,2645.0,1997.0,587.0,0.8637137989778535,0.6595444679260254,0.8212621212005615,0.008966207504272461,0.0003840923309326172,1.0
45.0,2645.0,1735.0,593.0,0.8549747048903878,0.6536707878112793,0.8197028636932373,0.008034706115722656,0.00045800209045410156,1.0
60.0,2645.0,2018.0,603.0,0.8540630182421227,0.6380300521850586,0.7853298187255859,0.008900642395019531,0.0004210472106933594,1.0
75.0,2645.0,1939.0,600.0,0.865,0.6395301818847656,0.5982081890106201,0.008707523345947266,0.00044155120849609375,1.0
90.0,2645.0,1752.0,738.0,0.8970189701897019,0.6395208835601807,0.31560707092285156,0.01001286506652832,0.0004851818084716797,1.0
105.0,2645.0,1943.0,615.0,0.8585365853658536,0.6554141044616699,0.6231472492218018,0.008642435073852539,0.0004277229309082031,1.0
120.0,2645.0,1990.0,577.0,0.8734835355285961,0.6581261157989502,0.7833960056304932,0.009119987487792969,0.0003750324249267578,1.0
135.0,2645.0,1735.0,590.0,0.8610169491525423,0.6380231380462646,0.8389203548431396,0.007760763168334961,0.0003807544708251953,1.0
150.0,2645.0,2015.0,602.0,0.8588039867109635,0.6372079849243164,0.8005738258361816,0.008955955505371094,0.00039076805114746094,1.0
165.0,2645.0,1945.0,604.0,0.8377483443708609,0.6486725807189941,0.6086380481719971,0.008585929870605469,0.00040459632873535156,1.0
180.0,2645.0,1740.0,769.0,0.8894668400520156,0.6353945732116699,0.31871962547302246,0.00841379165649414,0.0003809928894042969,1.0
,,,,,,,,,
Scale Difference,# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
1.0,2645,1773,791,0.8950695322376738,0.6349773406982422,0.3178689479827881,0.008063793182373047,0.00045609474182128906,1
1.5,2645,3187,622,0.8038585209003215,0.6398501396179199,0.7796692848205566,0.014999866485595703,0.0004532337188720703,1
2.0,2645,4519,476,0.6092436974789915,0.6457958221435547,1.5205333232879639,0.02055835723876953,0.0005562305450439453,1
2.5,2645,5718,411,0.5717761557177615,0.6221020221710205,2.535931348800659,0.02448272705078125,0.0005939006805419922,1
3.0,2645,6707,398,0.5276381909547738,0.6476154327392578,3.5917036533355713,0.029167652130126953,0.0007379055023193359,1
3.5,2645,7595,374,0.5240641711229946,0.6621325016021729,4.9181342124938965,0.03365039825439453,0.0007836818695068359,1
4.0,2645,8293,402,0.4054726368159204,0.6435153484344482,6.364101886749268,0.03607773780822754,0.0017855167388916016,1
4.5,2645,9013,384,0.4140625,0.6335620880126953,7.918809413909912,0.03892970085144043,0.0018107891082763672,1
5.0,2645,9312,335,0.39104477611940297,0.6166067123413086,9.806875705718994,0.039078712463378906,0.0020079612731933594,1
