Rotation Angle (deg),# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
0.0,885.0,866.0,370.0,0.8972972972972973,0.3309316635131836,1.9988112449645996,0.002505779266357422,0.00028896331787109375,1.0
15.0,885.0,973.0,305.0,0.8327868852459016,0.32352304458618164,0.4131650924682617,0.0030744075775146484,0.0003986358642578125,1.0
30.0,885.0,1005.0,302.0,0.8543046357615894,0.32399463653564453,0.44754767417907715,0.002685546875,0.00029921531677246094,1.0
45.0,885.0,1018.0,306.0,0.8758169934640523,0.31351375579833984,0.47478461265563965,0.0028781890869140625,0.0002930164337158203,1.0
60.0,885.0,1005.0,312.0,0.8653846153846154,0.3146543502807617,0.45729994773864746,0.003014802932739258,0.00027489662170410156,1.0
75.0,885.0,971.0,299.0,0.842809364548495,0.3121054172515869,0.41408252716064453,0.0029685497283935547,0.00029778480529785156,1.0
90.0,885.0,902.0,358.0,0.9022346368715084,0.3183274269104004,0.33193159103393555,0.002760648727416992,0.0003294944763183594,1.0
105.0,885.0,990.0,319.0,0.8338557993730408,0.3155858516693115,0.3944435119628906,0.006065845489501953,0.0004150867462158203,1.0
120.0,885.0,1020.0,310.0,0.8483870967741935,0.3263852596282959,0.44750237464904785,0.0031125545501708984,0.00027489662170410156,1.0
135.0,885.0,1013.0,301.0,0.8737541528239202,0.3136017322540283,0.4584529399871826,0.002959728240966797,0.000278472900390625,1.0
150.0,885.0,1009.0,299.0,0.8561872909698997,0.31178808212280273,0.45145678520202637,0.003023386001586914,0.00035071372985839844,1.0
165.0,885.0,952.0,297.0,0.8754208754208754,0.31325221061706543,0.4002659320831299,0.0027332305908203125,0.00028777122497558594,1.0
180.0,885.0,901.0,366.0,0.8852459016393442,0.3131692409515381,0.3333473205566406,0.002710580825805664,0.0003199577331542969,1.0
,,,,,,,,,
Scale Difference,# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
1.0,885,866,370,0.8972972972972973,0.3112144470214844,0.32194972038269043,0.002442598342895508,0.0002472400665283203,1
1.5,885,2175,357,0.7450980392156863,0.3190639019012451,0.7607674598693848,0.006522655487060547,0.0003349781036376953,1
2.0,885,3728,378,0.7671957671957672,0.3149588108062744,1.3504321575164795,0.013101577758789062,0.000446319580078125,1
2.5,885,6020,355,0.7830985915492957,0.3100411891937256,2.9790854454040527,0.02023935317993164,0.0003402233123779297,1
3.0,885,2216,363,0.7658402203856749,0.3116929531097412,1.2992746829986572,0.005960702896118164,0.00032782554626464844,1
3.5,885,2867,360,0.7777777777777778,0.3053171634674072,1.8077936172485352,0.007445335388183594,0.00033545494079589844,1
4.0,885,3715,354,0.7853107344632768,0.31852245330810547,2.3490583896636963,0.015367507934570312,0.0003845691680908203,1
4.5,885,4792,365,0.7726027397260274,0.31943416595458984,3.0812089443206787,0.014374256134033203,0.00036835670471191406,1
5.0,885,5880,363,0.7851239669421488,0.31362223625183105,4.6080238819122314,0.019652128219604492,0.00036835670471191406,1
