Rotation Angle (deg),# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
0.0,2398.0,2748.0,373.0,0.8900804289544236,0.035362958908081055,0.042722463607788086,0.013279914855957031,0.00038051605224609375,1.0
15.0,2398.0,3027.0,282.0,0.7836879432624113,0.03776669502258301,0.049700021743774414,0.014900684356689453,0.0002913475036621094,1.0
30.0,2398.0,2611.0,242.0,0.8636363636363636,0.03805398941040039,0.04801797866821289,0.012506961822509766,0.00028133392333984375,1.0
45.0,2398.0,2541.0,254.0,0.84251968503937,0.03727579116821289,0.05647873878479004,0.011352300643920898,0.0002574920654296875,1.0
60.0,2398.0,3037.0,266.0,0.8609022556390977,0.036301374435424805,0.0508577823638916,0.012918233871459961,0.0002613067626953125,1.0
75.0,2398.0,2914.0,278.0,0.841726618705036,0.03670978546142578,0.04882454872131348,0.013799428939819336,0.00027179718017578125,1.0
90.0,2398.0,2770.0,342.0,0.9093567251461988,0.036748647689819336,0.046056509017944336,0.012104272842407227,0.0003376007080078125,1.0
105.0,2398.0,3026.0,261.0,0.842911877394636,0.03794145584106445,0.04975461959838867,0.014981269836425781,0.0002887248992919922,1.0
120.0,2398.0,2597.0,222.0,0.8378378378378378,0.03643488883972168,0.044812917709350586,0.011224508285522461,0.0002503395080566406,1.0
135.0,2398.0,2480.0,217.0,0.8525345622119815,0.03711819648742676,0.05022788047790527,0.011580228805541992,0.0002319812774658203,1.0
150.0,2398.0,2924.0,215.0,0.8186046511627907,0.0364987850189209,0.051162004470825195,0.012965202331542969,0.0002923011779785156,1.0
165.0,2398.0,2896.0,219.0,0.7853881278538812,0.03661227226257324,0.04884672164916992,0.012629270553588867,0.00026917457580566406,1.0
180.0,2398.0,2729.0,300.0,0.86,0.036486148834228516,0.04424428939819336,0.01179051399230957,0.0003085136413574219,1.0
,,,,,,,,,
Scale Difference,# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
1.0,2398,2748,373,0.8900804289544236,0.03570961952209473,0.043380022048950195,0.012331724166870117,0.0003268718719482422,1
1.5,2398,3615,212,0.7641509433962265,0.0362553596496582,0.06066751480102539,0.0171511173248291,0.0003077983856201172,1
2.0,2398,4395,238,0.8319327731092437,0.0361027717590332,0.08621597290039062,0.019329071044921875,0.00035190582275390625,1
2.5,2398,4814,210,0.8095238095238095,0.03718686103820801,0.10536003112792969,0.021058320999145508,0.0002474784851074219,1
3.0,2398,6125,251,0.8645418326693227,0.03600025177001953,0.13209223747253418,0.027054548263549805,0.0002465248107910156,1
3.5,2398,6663,205,0.848780487804878,0.036843299865722656,0.16534137725830078,0.027889013290405273,0.0002658367156982422,1
4.0,2398,6966,192,0.8385416666666666,0.03597402572631836,0.18428969383239746,0.029778242111206055,0.00024175643920898438,1
4.5,2398,6482,162,0.8765432098765432,0.036077260971069336,0.1959824562072754,0.028484344482421875,0.0002689361572265625,1
5.0,2398,6477,151,0.8145695364238411,0.03586769104003906,0.23264837265014648,0.027355194091796875,0.00024271011352539062,1
