Rotation Angle (deg),# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
0.0,765.0,891.0,255.0,0.8392156862745098,0.05268216133117676,0.11210989952087402,0.0023224353790283203,0.0003178119659423828,1.0
15.0,765.0,926.0,186.0,0.7473118279569892,0.05371499061584473,0.19409799575805664,0.0021216869354248047,0.00040030479431152344,1.0
30.0,765.0,865.0,184.0,0.7282608695652174,0.05460190773010254,0.25305771827697754,0.002035856246948242,0.000339508056640625,1.0
45.0,765.0,927.0,200.0,0.69,0.05747699737548828,0.2778010368347168,0.0022356510162353516,0.00038242340087890625,1.0
60.0,765.0,872.0,194.0,0.7268041237113402,0.05798912048339844,0.2444934844970703,0.0021491050720214844,0.0003407001495361328,1.0
75.0,765.0,961.0,199.0,0.7035175879396985,0.0574798583984375,0.19265055656433105,0.0023436546325683594,0.00039458274841308594,1.0
90.0,765.0,872.0,244.0,0.8524590163934426,0.060030460357666016,0.09618902206420898,0.0022323131561279297,0.0003402233123779297,1.0
105.0,765.0,918.0,184.0,0.7554347826086957,0.05728864669799805,0.19328737258911133,0.0022051334381103516,0.00033664703369140625,1.0
120.0,765.0,865.0,192.0,0.7083333333333334,0.055519819259643555,0.21359729766845703,0.0020782947540283203,0.0004038810729980469,1.0
135.0,765.0,905.0,185.0,0.7081081081081081,0.056543827056884766,0.23734116554260254,0.002258777618408203,0.0003578662872314453,1.0
150.0,765.0,887.0,188.0,0.6968085106382979,0.06414461135864258,0.20923233032226562,0.0025446414947509766,0.0004627704620361328,1.0
165.0,765.0,959.0,190.0,0.7263157894736842,0.054927825927734375,0.18918371200561523,0.0036208629608154297,0.0003161430358886719,1.0
180.0,765.0,877.0,241.0,0.8215767634854771,0.0550994873046875,0.11303210258483887,0.0021288394927978516,0.0002827644348144531,1.0
,,,,,,,,,
Scale Difference,# Features (Pair 1),# Features (Pair 2),# Matches,Inlier (%),Pair 1 D&D Time (s),Pair 2 D&D Time (s),Matching Time (s),Outlier Rejection and Homography Calc. Time (s),Success
1.0,765,891,255,0.8392156862745098,0.053896188735961914,0.10412168502807617,0.0030379295349121094,0.00028014183044433594,1
1.5,765,2472,286,0.5454545454545454,0.05306863784790039,0.24371647834777832,0.00577545166015625,0.0006787776947021484,1
2.0,765,3887,320,0.509375,0.05215334892272949,0.47098588943481445,0.008727073669433594,0.0008320808410644531,1
2.5,765,4864,345,0.4666666666666667,0.05214381217956543,0.7365515232086182,0.01148080825805664,0.0011265277862548828,1
3.0,765,4955,326,0.4662576687116564,0.05188107490539551,1.0493149757385254,0.010972738265991211,0.0010995864868164062,1
3.5,765,4765,316,0.4208860759493671,0.05248093605041504,1.4233622550964355,0.010682821273803711,0.0015804767608642578,1
4.0,765,4805,339,0.46017699115044247,0.05173754692077637,1.8379969596862793,0.010710954666137695,0.001161813735961914,1
4.5,765,4793,310,0.4258064516129032,0.05149507522583008,2.3178200721740723,0.010757923126220703,0.0015141963958740234,1
5.0,765,4871,322,0.5,0.05132412910461426,2.904014825820923,0.011480569839477539,0.0009262561798095703,1
